iter	MultiClass
600	0.01288761844
601	0.01285968646
602	0.01282819617
603	0.01281005536
604	0.01278904251
605	0.01275499786
606	0.01272492448
607	0.0126990593
608	0.01267722714
609	0.01265798758
610	0.01263466983
611	0.01261085235
612	0.01258011832
613	0.01256033546
614	0.01253582253
615	0.01251099224
616	0.0124871528
617	0.01246058443
618	0.01243507354
619	0.01240560959
620	0.01238292961
621	0.01235535152
622	0.01233181858
623	0.0123049598
624	0.01227589697
625	0.01224945652
626	0.01221433319
627	0.0121989083
628	0.01217497147
629	0.01215919661
630	0.01213979694
631	0.01211080964
632	0.01208782192
633	0.01207005986
634	0.01205122935
635	0.01202726721
636	0.01200440804
637	0.01198694515
638	0.01196640655
639	0.01194076979
640	0.01192127366
641	0.01190539655
642	0.01188649081
643	0.01186280249
644	0.01184776265
645	0.01182486086
646	0.01180217548
647	0.01177374007
648	0.01175527551
649	0.0117244444
650	0.01170459946
651	0.01168257682
652	0.01166483217
653	0.01164846058
654	0.0116215464
655	0.01159631858
656	0.01158253176
657	0.01156825122
658	0.01154428393
659	0.01152878055
660	0.01150967126
661	0.01149071656
662	0.01147387287
663	0.01144813372
664	0.01143241151
665	0.01140567353
666	0.01139204054
667	0.01137092488
668	0.01134793466
669	0.01132878218
670	0.01131326322
671	0.01129882493
672	0.01127762315
673	0.01126241005
674	0.01124212252
675	0.01122452006
676	0.01120707479
677	0.0111779202
678	0.01115837218
679	0.01114521122
680	0.01112514264
681	0.0111079926
682	0.01108580152
683	0.01106239412
684	0.01104287443
685	0.01102563158
686	0.01100515061
687	0.01098872998
688	0.01096997964
689	0.01095620437
690	0.01094319481
691	0.01092584285
692	0.01090937743
693	0.01088839103
694	0.01087289866
695	0.01085870713
696	0.01084413828
697	0.01082696413
698	0.01081207184
699	0.01079106847
700	0.01077625624
701	0.01075582181
702	0.01073871506
703	0.01072130183
704	0.01070305405
705	0.01068341376
706	0.01066287643
707	0.01064566666
708	0.01063085172
709	0.0106113025
710	0.01059666031
711	0.01058077322
712	0.01056207293
713	0.01054064134
714	0.01052723686
715	0.01051464674
716	0.01049151212
717	0.01047432304
718	0.01045933744
719	0.01044301036
720	0.01041438078
721	0.01040258878
722	0.01038258755
723	0.01037122456
724	0.01035190385
725	0.01033363256
726	0.01031533843
727	0.0102929678
728	0.01027802444
729	0.01026117866
730	0.01024870007
731	0.0102301921
732	0.01021599445
733	0.01019943399
734	0.01017903022
735	0.01016607953
736	0.01015430812
737	0.01013797921
738	0.01012315024
739	0.01010699058
740	0.01009179727
741	0.01008118442
742	0.01006612681
743	0.01004777312
744	0.01003869255
745	0.01002128538
746	0.01000443873
747	0.009988233961
748	0.009977742848
749	0.009963472044
750	0.009948600806
751	0.009933017266
752	0.009918388682
753	0.009906515762
754	0.009894135207
755	0.00988142433
756	0.009861963476
757	0.009847507194
758	0.009832447976
759	0.009818076501
760	0.009802910092
761	0.009787747827
762	0.00977106478
763	0.009755986464
764	0.009738340942
765	0.009723857157
766	0.009708921723
767	0.0096965531
768	0.009682816886
769	0.009670291393
770	0.009655034746
771	0.009643819061
772	0.009631894643
773	0.009618255166
774	0.009604784685
775	0.00959073203
776	0.00957979522
777	0.009567289428
778	0.009551237505
779	0.009537541737
780	0.009526929358
781	0.009514216645
782	0.009499977563
783	0.009486337657
784	0.009472433074
785	0.009456792533
786	0.009443450888
787	0.009431116757
788	0.009417799105
789	0.009407623294
790	0.009394038721
791	0.009384884022
792	0.009372348488
793	0.009359461387
794	0.009344049079
795	0.009330330803
796	0.009315891464
797	0.009300313922
798	0.009288510272
799	0.0092745807
800	0.009258653981
801	0.009247416176
802	0.009235979064
803	0.009215812258
804	0.009205287709
805	0.00919592461
806	0.009183534769
807	0.009169755802
808	0.00915483354
809	0.009141197769
810	0.009123255872
811	0.009111346743
812	0.009092938982
813	0.009083122118
814	0.009072544123
815	0.009060844797
816	0.009047468649
817	0.009033301555
818	0.009022453027
819	0.009011446227
820	0.008998243502
821	0.008983781443
822	0.008971699541
823	0.008962385834
824	0.008949002502
825	0.008937104463
826	0.008925815335
827	0.008910550068
828	0.008897435775
829	0.008883617602
830	0.008873003928
831	0.008864051046
832	0.008850733965
833	0.008835603491
834	0.008823016687
835	0.008813365087
836	0.008805330114
837	0.008790561638
838	0.008775883009
839	0.008760651582
840	0.008750819245
841	0.008738196899
842	0.008727290108
843	0.008716358932
844	0.00870740253
845	0.008698861383
846	0.008685063686
847	0.008676557088
848	0.008667397433
849	0.008656458765
850	0.008649302843
851	0.008641008668
852	0.008631359842
853	0.008619032228
854	0.008602350216
855	0.008594380402
856	0.008585567304
857	0.008575365867
858	0.008564148438
859	0.008554699771
860	0.008541287254
861	0.008531637125
862	0.008520373483
863	0.008510897775
864	0.008502356282
865	0.008486760226
866	0.008477549854
867	0.008465752572
868	0.008456062439
869	0.008448244421
870	0.00843770683
871	0.008428887812
872	0.00841980859
873	0.00841059453
874	0.008401047924
875	0.008390641273
876	0.008380228165
877	0.008369579812
878	0.008359089293
879	0.008347061141
880	0.008336810635
881	0.008326035375
882	0.008316993239
883	0.008309256675
884	0.008296396074
885	0.008284443822
886	0.008275598342
887	0.008265999984
888	0.008256542693
889	0.008246365513
890	0.008233214144
891	0.008219669839
892	0.008208126125
893	0.008195238587
894	0.008187956742
895	0.008178817171
896	0.008171693937
897	0.008161196836
898	0.008150847933
899	0.008138335377
900	0.008129136551
901	0.008120031405
902	0.008111982737
903	0.008103632691
904	0.008094296243
905	0.008084691999
906	0.008073964827
907	0.008063030899
908	0.008050860705
909	0.00804093753
910	0.008032375714
911	0.008021635426
912	0.008014866584
913	0.008006585387
914	0.007994811284
915	0.007986956683
916	0.007978333187
917	0.00796889546
918	0.007956468458
919	0.007946694826
920	0.007938534872
921	0.007928223679
922	0.007920097781
923	0.00790874629
924	0.007897712981
925	0.007884693178
926	0.007875831377
927	0.007867692756
928	0.007859213326
929	0.007852723368
930	0.007844459551
931	0.007833362867
932	0.007826202898
933	0.007819581753
934	0.007812383304
935	0.00780662505
936	0.007794376411
937	0.007783527731
938	0.007771484452
939	0.007759992791
940	0.007751673191
941	0.007743872113
942	0.007734306078
943	0.007725779233
944	0.007717096232
945	0.007708170884
946	0.007700024176
947	0.007692715696
948	0.007686067259
949	0.007676959037
950	0.007667320667
951	0.007658921025
952	0.0076486012
953	0.007639463467
954	0.007631355722
955	0.007620431028
956	0.007613493914
957	0.007603475926
958	0.007592754666
959	0.007586744024
960	0.007576186123
961	0.0075680595
962	0.007557305379
963	0.007549045506
964	0.007542111554
965	0.007532689249
966	0.007524707486
967	0.007518326197
968	0.007509764477
969	0.007501533478
970	0.007492057792
971	0.007484552111
972	0.007473565783
973	0.007466761951
974	0.007458461739
975	0.00744646393
976	0.007439574651
977	0.007429556114
978	0.007415955127
979	0.007407845043
980	0.007399164959
981	0.007390364476
982	0.007384884582
983	0.007372863949
984	0.007366676737
985	0.007358490981
986	0.007350390886
987	0.007343037024
988	0.007333995854
989	0.00732652904
990	0.007316739284
991	0.007311025423
992	0.007301323996
993	0.007292385567
994	0.00728094338
995	0.007273850267
996	0.007265201733
997	0.007257025313
998	0.007249770933
999	0.007241048084
